stops:	1434													
{	208	Jarlaplan	4102008	1	20	0	1	0	2	 0 }				
{	209	Tegnérgatan	20082009	1	20	0	1	0	2	 0 }				
{	210	Eriksbergsgatan	20092010	1	20	0	0	0	2	 0 }				
{	211	Stureplan	20102011	1	20	0	0	0	2	 0 }				
{	212	Kungsträdgården	20112012	214	20	0	0	0	2	 0 }				
{	213	Karl_XII:s_torg	20122013	1	20	0	1	0	2	 0 }				
{	214	Slottsbacken	20132014	1	20	0	0	0	2	 0 }				
{	215	Räntmästartrappan	20143009	1	20	0	0	0	2	 0 }				
{	218	Ersta_sjukhus	30072018	1	20	0	1	0	2	 0 }				
{	219	Erstagatan	20182019	1	20	0	1	0	2	 0 }				
{	220	Sofiaskolan	20192020	1	20	0	1	0	2	 0 }				
{	221	Spårvägsmuseet	20202021	1	20	0	1	0	2	 0 }				
{	222	Barnängen	20202021	426	20	0	1	0	2	 0 }				
{	2222	Barnängen	20212020	1	20	0	1	0	2	 0 }				
{	2221	Spårvägsmuseet	20212020	289	20	0	1	0	2	 0 }				
{	2220	Sofiaskolan	20202019	1	20	0	1	0	2	 0 }				
{	2219	Erstagatan	20192018	1	20	0	1	0	2	 0 }				
{	2218	Ersta_sjukhus	20183007	1	20	0	1	0	2	 0 }				
{	2215	Räntmästartrappan	30092014	1	20	0	0	0	2	 0 }				
{	2214	Slottsbacken	20142013	1	20	0	0	0	2	 0 }				
{	2213	Karl_XII:s_torg	20132012	1	20	0	1	0	2	 0 }				
{	2212	Norrmalmstorg	20122011	1	20	0	0	0	2	 0 }				
{	2211	Stureplan	20112010	1	20	0	0	0	2	 0 }				
{	2210	Eriksbergsgatan	20102009	1	20	0	0	0	2	 0 }				
{	2209	Tegnérgatan	20092008	1	20	0	1	0	2	 0 }				
{	2208	Jarlaplan	2008409	1	20	0	1	0	2	 0 }				
{	2205	Frejgatan	4122004	1	20	0	1	0	2	 0 }				
{	2204	Vanadisvägen	20042003	1	20	0	1	0	2	 0 }				
{	2203	Norrtullsgatan	20032002	1	20	0	1	0	2	 0 }				
{	2202	Ynglingagatan	20022001	1	20	0	1	0	2	 0 }				
{	2201	Sveaplan	20012000	1	20	0	1	0	2	 0 }				
{	7601	Ljusterögatan	76003005	1	20	0	1	0	2	 0 }				
{	2228	Kungsträdgården	20117610	1	20	0	1	0	2	 0 }				
{	7611	Nybroplan	76107611	1	20	0	1	0	2	 0 }				
{	7612	Styrmansgatan	76117612	1	20	0	1	0	2	 0 }				
{	7613	Djurgårdsbron	76117612	399	20	0	1	0	2	 0 }				
{	7614	Berwaldhallen	76137614	1	20	0	1	0	2	 0 }				
{	7615	Radiohuset	76147615	1	20	0	1	0	2	 0 }				
{	7616	Filmhuset	76157616	1	20	0	1	0	2	 0 }				
