turnings: 1130
{	457	7612	27613	76137612	76127611	20	}
{	458	7611	27612	76127611	76117610	20	}
{	459	7610	27611	76117610	76102011	20	}
{	461	2011	212762  76102011	20112012	20	}	
{	462	3005	2306762	30063005	30057600	20	}
{	463	7600	1	30057600	76007629	20	}
{	464	3600	1	36263600	36003601	20	}
{	465	3601	1	36003601	36013602	20	}
{	466	3602	1	36013602	36023603	20	}
{	467	3603	1	36023603	36033604	20	}
{	468	3604	1	36033604	36043605	20	}
{	469	3605	1	36043605	36053606	20	}
{	470	3606	1	36053606	36063607	20	}
{	471	3607	1	36063607	36073608	20	}
{	472	3608	1	36073608	36083609	20	}
{	473	3609	1	36083609	36093610	20	}
{	474	3610	1	36093610	36103611	20	}
{	475	3611	1	36103611	36113612	20	}
{	476	3612	1	36113612	36123613	20	}
{	477	3613	1	36123613	36133614	20	}
{	478	3614	1	36133614	36143615	20	}
{	479	3615	1	36143615	36153616	20	}
{	480	3616	1	36153616	36163617	20	}
{	481	3617	1	36163617	36173618	20	}
{	482	3618	1	36173618	36183619	20	}
{	483	3619	1	36183619	36193620	20	}
{	484	3620	1	36193620	36203621	20	}
{	485	3621	1	36203621	36213622	20	}
{	486	3622	1	36213622	36223623	20	}
{	487	3623	1	36223623	36233625	20	}
{	488	3623	1	36273623	36233622	20	}
{	489	3622	1	36233622	36223621	20	}
{	490	3621	1	36223621	36213620	20	}
{	491	3620	1	36213620	36203619	20	}
{	492	3619	1	36203619	36193618	20	}
{	493	3618	1	36193618	36183617	20	}
{	494	3617	1	36183617	36173616	20	}
{	495	3616	1	36173616	36163615	20	}
{	496	3615	1	36163615	36153614	20	}
{	497	3614	1	36153614	36143613	20	}
{	498	3613	1	36143613	36133612	20	}
{	499	3612	1	36133612	36123611	20	}
{	500	3611	1	36123611	36113610	20	}
{	501	3610	1	36113610	36103609	20	}
{	502	3609	1	36103609	36093608	20	}
{	503	3608	1	36093608	36083607	20	}
{	504	3607	1	36083607	36073606	20	}
{	505	3606	1	36073606	36063605	20	}
{	506	3605	1	36063605	36053604	20	}
{	507	3604	1	36053604	36043603	20	}
{	508	3603	1	36043603	36033602	20	}
{	509	3602	1	36033602	36023601	20	}
{	510	3601	1	36023601	36013600	20	}
{	511	3600	1	36013600	36003628	20	}
{	512	3500	1	35293500	35003501	20	}
{	513	3501	1	35003501	35013502	20	}
{	514	3502	1	35013502	35023503	20	}
{	515	3503	1	35023503	35033504	20	}
{	516	3504	1	35033504	35043505	20	}
{	517	3505	1	35043505	35053506	20	}
{	518	3506	1	35053506	35063507	20	}
{	519	3507	1	35063507	35073508	20	}
{	520	3508	1	35073508	35083509	20	}
{	521	3509	1	35083509	35093510	20	}
{	522	3510	1	35093510	35103511	20	}
{	523	3511	1	35103511	35113512	20	}
{	524	3512	1	35113512	35123513	20	}
{	525	3513	1	35123513	35133609	20	}
{	526	3609	1	35133609	36093610	20	}
{	527	3610	1	36093610	36103611	20	}
{	528	3611	1	36103611	36113612	20	}
{	529	3612	1	36113612	36123613	20	}
{	530	3613	1	36123613	36133519	20	}
{	531	3519	1	36133519	35193520	20	}
{	532	3520	1	35193520	35203521	20	}
{	533	3521	1	35203521	35213522	20	}
{	534	3522	1	35213522	35223523	20	}
{	535	3523	1	35223523	35233524	20	}
{	536	3524	1	35233524	35243525	20	}
{	537	3525	1	35243525	35253526	20	}
{	538	3526	1	35253526	35263530	20	}
{	539	3526	1	35313526	35263525	20	}
{	540	3525	1	35263525	35253524	20	}
{	541	3524	1	35253524	35243523	20	}
{	542	3523	1	35243523	35233522	20	}
{	543	3522	1	35233522	35223521	20	}
{	544	3521	1	35223521	35213520	20	}
{	545	3520	1	35213520	35203519	20	}
{	546	3519	1	35203519	35193613	20	}
{	547	3613	1	35193613	36133612	20	}
{	548	3612	1	36133612	36123611	20	}
{	549	3611	1	36123611	36113610	20	}
{	550	3610	1	36113610	36103609	20	}
{	551	3609	1	36103609	36093513	20	}
{	552	3513	1	36093513	35133512	20	}
{	553	3512	1	35133512	35123511	20	}
{	554	3511	1	35123511	35113510	20	}
{	555	3510	1	35113510	35103509	20	}
{	556	3509	1	35103509	35093508	20	}
{	557	3508	1	35093508	35083507	20	}
{	558	3507	1	35083507	35073506	20	}
{	559	3506	1	35073506	35063505	20	}
{	560	3505	1	35063505	35053504	20	}
{	561	3504	1	35053504	35043503	20	}
{	562	3503	1	35043503	35033502	20	}
{	563	3502	1	35033502	35023501	20	}
{	564	3501	1	35023501	35013500	20	}
{	565	3500	1	35013500	35003532	20	}
{	566	7200	1	72347200	72007201	20	}
{	567	7201	1	72007201	72017202	20	}
{	568	7202	1	72017202	72027203	20	}
{	569	7203	1	72027203	72037204	20	}
{	570	7204	1	72037204	72047205	20	}
{	571	7205	1	72047205	72057206	20	}
{	572	7206	1	72057206	72067207	20	}
{	573	7207	1	72067207	72077208	20	}
{	574	7208	1	72077208	72087209	20	}
{	575	7209	1	72087209	72097210	20	}
{	576	7210	1	72097210	72107211	20	}
{	577	7211	1	72107211	72117212	20	}
{	578	7212	1	72117212	72127213	20	}
{	579	7213	1	72127213	72137214	20	}
{	580	7214	1	72137214	72147215	20	}
{	581	7215	1	72147215	72157216	20	}
{	582	7216	1	72157216	72167217	20	}
{	583	7217	1	72167217	72177218	20	}
{	584	7218	1	72177218	72187219	20	}
{	585	7219	1	72187219	72197220	20	}
{	586	7220	1	72197220	72207221	20	}
{	587	7221	1	72207221	72217222	20	}
{	588	7222	1	72217222	72227223	20	}
{	589	7223	1	72227223	72237224	20	}
{	590	7224	1	72237224	72247225	20	}
{	591	7225	1	72247225	72257226	20	}
{	592	7226	1	72257226	72267227	20	}
{	593	7227	1	72267227	72277228	20	}
{	594	7228	1	72277228	72287229	20	}
{	595	7229	1	72287229	72297230	20	}
{	596	7230	1	72297230	72307231	20	}
{	597	7231	1	72307231	72317233	20	}
{	598	7231	1	72357231	72317230	20	}
{	599	7230	1	72317230	72307228	20	}
{	600	7228	1	72307228	72287227	20	}
{	601	7227	1	72287227	72277226	20	}
{	602	7226	1	72277226	72267225	20	}
{	603	7225	1	72267225	72257224	20	}
{	604	7224	1	72257224	72247223	20	}
{	605	7223	1	72247223	72237222	20	}
{	606	7222	1	72237222	72227221	20	}
{	607	7221	1	72227221	72217220	20	}
{	608	7220	1	72217220	72207219	20	}
{	609	7219	1	72207219	72197218	20	}
{	610	7218	1	72197218	72187217	20	}
{	611	7217	1	72187217	72177216	20	}
{	612	7216	1	72177216	72167215	20	}
{	613	7215	1	72167215	72157214	20	}
{	614	7214	1	72157214	72147213	20	}
{	615	7213	1	72147213	72137212	20	}
{	616	7212	1	72137212	72127211	20	}
{	617	7211	1	72127211	72117210	20	}
{	618	7210	1	72117210	72107209	20	}
{	619	7209	1	72107209	72097208	20	}
{	620	7208	1	72097208	72087207	20	}
{	621	7207	1	72087207	72077206	20	}
{	622	7206	1	72077206	72067205	20	}
{	623	7205	1	72067205	72057204	20	}
{	624	7204	1	72057204	72047203	20	}
{	625	7203	1	72047203	72037202	20	}
{	626	7202	1	72037202	72027201	20	}
{	627	7201	1	72027201	72017200	20	}
{	628	7200	1	72017200	72007236	20	}
{	629	7300	1	73327300	73007301	20	}
{	630	7301	1	73007301	73017302	20	}
{	631	7302	1	73017302	73027303	20	}
{	632	7303	1	73027303	73037304	20	}
{	633	7304	1	73037304	73047305	20	}
{	634	7305	1	73047305	73057306	20	}
{	635	7306	1	73057306	73067307	20	}
{	636	7307	1	73067307	73077308	20	}
{	637	7308	1	73077308	73087309	20	}
{	638	7309	1	73087309	73097310	20	}
{	639	7310	1	73097310	73107311	20	}
{	640	7311	1	73107311	73117312	20	}
{	641	7312	1	73117312	73127313	20	}
{	642	7313	1	73127313	73137314	20	}
{	643	7314	1	73137314	73147315	20	}
{	644	7315	1	73147315	73157316	20	}
{	645	7316	1	73157316	73167317	20	}
{	646	7317	1	73167317	73177318	20	}
{	647	7318	1	73177318	73187319	20	}
{	648	7319	1	73187319	73197320	20	}
{	649	7320	1	73197320	73207321	20	}
{	650	7321	1	73207321	73217322	20	}
{	651	7322	1	73217322	73227323	20	}
{	652	7323	1	73227323	73237324	20	}
{	653	7324	1	73237324	73247227	20	}
{	654	7227	1	73247227	72277228	20	}
{	655	7231	1	72307231	72317331	20	}
{	656	7231	1	73337231	72317230	20	}
{	657	7227	1	72287227	72277324	20	}
{	658	7324	1	72277324	73247323	20	}
{	659	7323	1	73247323	73237322	20	}
{	660	7322	1	73237322	73227321	20	}
{	661	7321	1	73227321	73217320	20	}
{	662	7320	1	73217320	73207319	20	}
{	663	7319	1	73207319	73197318	20	}
{	664	7318	1	73197318	73187317	20	}
{	665	7317	1	73187317	73177316	20	}
{	666	7316	1	73177316	73167315	20	}
{	667	7315	1	73167315	73157314	20	}
{	668	7314	1	73157314	73147313	20	}
{	669	7313	1	73147313	73137312	20	}
{	670	7312	1	73137312	73127311	20	}
{	671	7311	1	73127311	73117310	20	}
{	672	7310	1	73117310	73107309	20	}
{	673	7309	1	73107309	73097308	20	}
{	674	7308	1	73097308	73087307	20	}
{	675	7307	1	73087307	73077306	20	}
{	676	7306	1	73077306	73067305	20	}
{	677	7305	1	73067305	73057304	20	}
{	678	7304	1	73057304	73047303	20	}
{	679	7303	1	73047303	73037302	20	}
{	680	7302	1	73037302	73027301	20	}
{	681	7301	1	73027301	73017300	20	}
{	682	7300	1	73017300	73007334	20	}
{	683	7700	1	77387700	77007701	20	}
{	684	7701	7701	77007701	77017702	20	}
{	685	7702	7702	77017702	77027703	20	}
{	686	7703	7703	77027703	77037704	20	}
{	687	7704	7704	77037704	77047705	20	}
{	688	7705	7705	77047705	77057706	20	}
{	689	7706	7706	77057706	77067707	20	}
{	690	7707	7707	77067707	77077708	20	}
{	691	7708	7708	77077708	77087709	20	}
{	692	7709	7709	77087709	77097710	20	}
{	693	7710	7710	77097710	77107711	20	}
{	694	7711	7711	77107711	77117712	20	}
