142	1	4	1	111	1	5030	4678.53	180	0	360	351.472	0	0	
165	1	4	1	111	1	5030	4994.97	180	0	60	35.0326	0	0	
175	1	4	1	112	1	5390	5210.96	180	0	180	179.04	0	0	
176	1	4	1	112	1	5390	5303.2	180	0	60	86.8024	0	0	
168	1	4	1	112	1	5390	5058.51	180	0	360	331.492	0	0	
162	1	4	1	111	1	5030	4965.92	180	0	60	64.08	0	0	
166	1	4	1	112	1	5390	5046.6	180	0	360	343.404	0	0	
159	1	4	1	111	1	5030	4924.98	180	0	120	105.02	0	0	
167	1	4	1	112	1	5390	5053.07	180	0	360	336.927	0	0	
173	1	4	1	112	1	5390	5195.64	180	0	180	194.361	0	0	
174	1	4	1	112	1	5390	5210.38	180	0	180	179.625	0	0	
171	1	4	1	112	1	5390	5142.44	180	0	240	247.555	0	0	
177	1	4	1	112	1	5390	5329.61	180	0	60	60.3896	0	0	
161	1	4	1	111	1	5030	4953.37	180	0	60	76.6276	0	0	
164	1	4	1	111	1	5030	4978.26	180	0	60	51.7447	0	0	
160	1	4	1	111	1	5030	4933.9	180	0	120	96.0952	0	0	
169	1	4	1	112	1	5390	5096.87	180	0	300	293.135	0	0	
170	1	4	1	112	1	5390	5138.5	180	0	240	251.5	0	0	
172	1	4	1	112	1	5390	5178.22	180	0	240	211.781	0	0	
163	1	4	1	111	1	5030	4976.96	180	0	60	53.0408	0	0	
179	1	4	1	112	1	5390	5357.9	180	0	60	32.0961	0	0	
180	1	4	1	112	1	5390	5359.53	180	0	60	30.4659	0	0	
182	1	4	1	112	1	5390	5382.26	180	0	0	7.74321	0	0	
178	1	4	1	112	1	5390	5332.2	180	0	60	57.7984	0	0	
181	1	4	1	112	1	5390	5379.98	180	0	0	10.0156	0	0	
3	1	4	1	103	1	2150	1907.13	180	0	240	242.868	0	0	
4	1	4	1	103	1	2150	1940.83	180	0	180	209.169	0	0	
5	1	4	1	103	1	2150	1956.5	180	0	180	193.499	0	0	
6	1	4	1	103	1	2150	1976.97	180	0	180	173.026	0	0	
7	1	4	1	103	1	2150	1982.35	180	0	180	167.646	0	0	
8	1	4	2	203	1	2150	1987.19	180	0	180	162.81	0	0	
8	1	4	3	303	2	3230.1	1987.19	450	0	660	658	0	0	
9	1	4	1	103	1	2150	2060.45	180	0	60	89.5492	0	0	
10	1	4	2	203	1	2150	2082.95	180	0	60	67.0519	0	0	
10	1	4	3	303	2	3230.1	2082.95	450	0	660	658	0	0	
11	1	4	1	103	1	2150	2083.5	180	0	60	66.5014	0	0	
0	1	4	1	103	1	2150	1807.18	180	0	360	342.816	0	0	
1	1	4	1	103	1	2150	1835.71	180	0	300	314.289	0	0	
2	1	4	2	203	1	2150	1882.38	180	0	240	267.619	0	0	
2	1	4	3	303	2	3230.1	1882.38	450	0	660	658	0	0	
12	1	4	1	103	1	2150	2129.26	180	0	0	20.7392	0	0	
13	1	4	1	104	1	2510	2192.68	180	0	300	317.321	0	0	
14	1	4	1	104	1	2510	2224.1	180	0	300	285.902	0	0	
15	1	4	1	104	1	2510	2272.47	180	0	240	237.534	0	0	
16	1	4	1	104	1	2510	2299.72	180	0	240	210.282	0	0	
19	1	4	1	104	1	2510	2350.45	180	0	180	159.549	0	0	
25	1	4	1	104	1	2510	2502.69	180	0	0	7.30886	0	0	
23	1	4	1	104	1	2510	2428.2	180	0	60	81.7974	0	0	
18	1	4	1	104	1	2510	2315.32	180	0	180	194.682	0	0	
21	1	4	1	104	1	2510	2391.83	180	0	120	118.173	0	0	
17	1	4	1	104	1	2510	2300.33	180	0	180	209.669	0	0	
20	1	4	1	104	1	2510	2351.98	180	0	180	158.024	0	0	
24	1	4	1	104	1	2510	2452.51	180	0	60	57.492	0	0	
22	1	4	1	104	1	2510	2409.65	180	0	120	100.354	0	0	
33	1	4	1	105	1	2870	2641.36	180	0	240	228.641	0	0	
40	1	4	1	105	1	2870	2724.1	180	0	120	145.899	0	0	
35	1	4	1	105	1	2870	2647.53	180	0	240	222.473	0	0	
34	1	4	1	105	1	2870	2643.53	180	0	240	226.471	0	0	
28	1	4	1	104	1	2510	2507.56	180	0	0	2.4406	0	0	
39	1	4	2	205	1	2870	2690.39	180	0	180	179.608	0	0	
39	1	4	3	304	2	4130.1	2690.39	450	0	840	838	0	0	
42	1	4	1	105	1	2870	2755.38	180	0	120	114.624	0	0	
37	1	4	1	105	1	2870	2680.14	180	0	180	189.859	0	0	
43	1	4	2	205	1	2870	2767.58	180	0	120	102.416	0	0	
43	1	4	3	304	2	4130.1	2767.58	450	0	840	838	0	0	
27	1	4	1	104	1	2510	2506.59	180	0	0	3.40688	0	0	
31	1	4	1	105	1	2870	2575.94	180	0	300	294.058	0	0	
32	1	4	1	105	1	2870	2636.4	180	0	240	233.6	0	0	
38	1	4	1	105	1	2870	2686.46	180	0	180	183.539	0	0	
44	1	4	1	105	1	2870	2798.27	180	0	60	71.7332	0	0	
41	1	4	2	205	1	2870	2743.34	180	0	120	126.657	0	0	
41	1	4	3	304	2	4130.1	2743.34	450	0	840	838	0	0	
26	1	4	1	104	1	2510	2503.86	180	0	0	6.13953	0	0	
29	1	4	1	105	1	2870	2570.89	180	0	300	299.106	0	0	
30	1	4	2	205	1	2870	2575.24	180	0	300	294.761	0	0	
30	1	4	3	304	2	4130.1	2575.24	450	0	840	838	0	0	
36	1	4	1	105	1	2870	2661.57	180	0	180	208.434	0	0	
55	1	4	1	106	1	3230	2918.79	180	0	300	311.213	0	0	
53	1	4	2	206	1	3230	2896.63	180	0	360	333.366	0	0	
53	1	4	3	304	2	4130.1	2896.63	450	0	480	478	0	0	
46	1	4	1	105	1	2870	2811.82	180	0	60	58.1789	0	0	
61	1	4	2	206	1	3230	2948.28	180	0	300	281.722	0	0	
61	1	4	3	304	2	4130.1	2948.28	450	0	480	478	0	0	
49	1	4	2	206	1	3230	2870.4	180	0	360	359.603	0	0	
49	1	4	3	304	2	4130.1	2870.4	450	0	480	478	0	0	
58	1	4	2	206	1	3230	2931.4	180	0	300	298.598	0	0	
58	1	4	3	304	2	4130.1	2931.4	450	0	480	478	0	0	
60	1	4	1	106	1	3230	2946.89	180	0	300	283.114	0	0	
54	1	4	2	206	1	3230	2897.5	180	0	360	332.496	0	0	
54	1	4	3	304	2	4130.1	2897.5	450	0	480	478	0	0	
45	1	4	1	105	1	2870	2802.09	180	0	60	67.9076	0	0	
48	1	4	1	105	1	2870	2866.98	180	0	0	3.01849	0	0	
51	1	4	2	206	1	3230	2887.07	180	0	360	342.93	0	0	
51	1	4	3	304	2	4130.1	2887.07	450	0	480	478	0	0	
57	1	4	1	106	1	3230	2921.21	180	0	300	308.791	0	0	
56	1	4	1	106	1	3230	2921.2	180	0	300	308.797	0	0	
50	1	4	2	206	1	3230	2878.16	180	0	360	351.836	0	0	
50	1	4	4	416	3	4130.1	2878.16	90	0	120	117	0	0	
62	1	4	1	106	1	3230	2952.48	180	0	300	277.52	0	0	
47	1	4	1	105	1	2870	2834.86	180	0	60	35.1416	0	0	
59	1	4	1	106	1	3230	2942.55	180	0	300	287.449	0	0	
63	1	4	2	206	1	3230	2967.65	180	0	240	262.347	0	0	
