transit_paths:	905	
277016	277004	169	4	{	1	{	277016	}	1	{	277016	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277013	174	4	{	1	{	277015	}	1	{	277015	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277014	173	4	{	1	{	277015	}	1	{	277015	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277012	175	4	{	1	{	277015	}	1	{	277015	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277003	184	4	{	1	{	277015	}	1	{	277015	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277008	179	4	{	1	{	277015	}	1	{	277015	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277001	186	4	{	1	{	277015	}	1	{	277015	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277009	178	4	{	1	{	277015	}	1	{	277015	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277011	176	4	{	1	{	277015	}	1	{	277015	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277007	180	4	{	1	{	277015	}	1	{	277015	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277002	185	4	{	1	{	277015	}	1	{	277015	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277005	182	4	{	1	{	277015	}	1	{	277015	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277010	177	4	{	1	{	277015	}	1	{	277015	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277006	181	4	{	1	{	277015	}	1	{	277015	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277015	277004	183	4	{	1	{	277015	}	1	{	277015	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277014	277013	187	4	{	1	{	277014	}	1	{	277014	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277014	277012	188	4	{	1	{	277014	}	1	{	277014	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277014	277003	197	4	{	1	{	277014	}	1	{	277014	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277014	277008	192	4	{	1	{	277014	}	1	{	277014	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277014	277001	199	4	{	1	{	277014	}	1	{	277014	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277014	277009	191	4	{	1	{	277014	}	1	{	277014	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
